% emm
@RELATION emm

@ATTRIBUTE bootstrap {False, True}
@ATTRIBUTE criterion {entropy, gini}
@ATTRIBUTE max_features NUMERIC
@ATTRIBUTE min_samples_leaf NUMERIC
@ATTRIBUTE min_samples_split NUMERIC
@ATTRIBUTE strategy {mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC

@DATA
True,gini,0.05651633692913116,14,5,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.7918889789898266,15,6,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.7717817648607159,5,5,mean,0.873913,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.46801107886002,17,14,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.3977946567106272,19,2,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.19350768437690946,1,6,mean,0.873913,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.6308257458002381,7,7,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.9537378569741836,8,12,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.15237012558718555,9,3,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.9839268992135978,13,8,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.19750542579395525,4,10,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.2668559751453715,1,20,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.6302931762219743,11,19,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.2748841930457493,5,13,mean,0.872464,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.4625373048248982,2,16,mean,0.873913,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.35530728292344405,20,12,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.3912243559963833,4,16,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.4685107171989392,5,18,mean,0.869565,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.2549870417489256,11,19,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.11068716621851082,5,12,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.5591962210886472,6,4,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.15322559282038972,4,12,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.7840451080343811,13,9,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.43107453605711465,7,12,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.2578305716752698,1,7,mean,0.873913,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.17031905102144806,20,17,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.6155780675666591,2,9,mean,0.87971,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.7848895404009104,5,10,mean,0.843478,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.09060107391621286,18,14,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.6835367750167431,9,2,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.04180126941237394,15,19,mean,0.831884,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.3641450333266911,19,8,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.6007183446361634,12,5,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.0053389501492076,8,2,mean,0.837681,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.9386096023880693,17,11,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.9599506620534979,15,17,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.3703691891888542,9,7,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.19293735729874495,11,2,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.43786433030072835,3,19,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.43136023122662603,18,11,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.4422487443826991,11,6,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.7410109982070021,11,20,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.49144958541929307,6,9,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.5886307149420192,11,20,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.6583469030384206,13,9,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.6963353942389704,1,14,mean,0.878261,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.7587762846103608,8,8,mean,0.872464,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.7668780224055175,16,6,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.7814797101147788,7,10,mean,0.873913,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.16813243338634376,18,15,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.3410648437501841,4,17,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.08808750864864756,18,19,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.2798826182872979,10,10,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.5285054240368384,16,3,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.4805960617157168,10,10,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.16346167581065496,6,2,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.8662730260428858,5,2,mean,0.847826,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.15237399958294562,19,15,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.10380673579315036,8,9,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.5144754573579285,1,10,mean,0.875362,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.5087252997166326,19,3,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.06403890220738273,8,17,mean,0.869565,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.5812249227268182,7,9,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.21476780056237743,13,12,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.13806795164147934,5,13,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.1588984273460572,2,9,mean,0.869565,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.8840165725858445,16,18,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.7247567003672878,9,7,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.4627444060541116,9,15,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.9984211342229694,1,7,mean,0.84058,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.9446452900597752,9,9,mean,0.873913,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.9801610850339589,14,2,mean,0.850725,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.5994150497858697,18,17,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.17189537457716553,9,4,mean,0.869565,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.6089666921391447,6,20,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.12106525179182381,8,17,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.29552692785946744,14,15,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.4734053537128772,1,4,mean,0.85942,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.5644460524241989,8,2,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.13545070125405212,12,20,mean,0.872464,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.16270260058669228,11,11,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.6078445853383903,2,4,mean,0.876812,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.21240869006108964,6,12,mean,0.872464,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.9589334519089018,1,20,mean,0.843478,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.6282860071669312,17,4,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.32407725505401463,8,8,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.23475865042179067,1,20,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.25020463095459056,14,5,mean,0.86087,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.9560460956491967,16,11,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.025269430002271887,3,3,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.7783766262817673,16,4,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.5808597575803015,19,17,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.05381625674125112,19,15,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.966856404830311,8,19,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.13543282351802977,16,18,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.15877151120773314,14,7,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.012581257604293516,19,5,mean,0.813043,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.07227076072186445,10,2,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.1484555791519131,10,12,mean,0.865217,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.5395541133111739,3,9,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.5671519326800329,3,3,mean,0.878261,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.6597746442930809,11,10,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.21048248972538142,7,5,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.618341709440572,1,7,mean,0.872464,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.8841057368136809,19,6,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.08479321949541097,4,17,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.8076782524466476,3,18,mean,0.849275,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.7256629913089349,18,19,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.44658521178856314,3,7,mean,0.876812,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.4424032566319185,2,8,mean,0.863768,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,entropy,0.8772189152190233,16,15,mean,0.868116,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,gini,0.5446544391446958,14,4,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.6063090108761534,17,14,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.06620216734952611,6,18,mean,0.866667,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
True,gini,0.2736235957578388,11,5,mean,0.862319,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
False,entropy,0.20543930601667482,6,2,mean,0.871014,29,0.02318840579710145,55.507246376811594,383.0,307.0,5.0,2.0,16.0,690.0,37.0,67.0,6.0,10.0,31.25,5.36231884057971,0.6068840579710145,37.5,62.5
